time,x,y,z,phi_p,theta_p,psi_p,phi_c,theta_c,psi_c,u,v,w,p_p,q_p,r_p,p_c,q_c,r_c
139.600000,1328.158157,0.000000,-509.013128,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
139.700000,1329.113329,0.000000,-508.659379,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
139.800000,1330.068501,0.000000,-508.305630,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
139.900000,1331.023673,0.000000,-507.951881,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
140.000000,1331.978845,0.000000,-507.598132,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
140.100000,1332.934017,0.000000,-507.244383,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
140.200000,1333.889189,0.000000,-506.890634,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
140.300000,1334.844360,0.000000,-506.536885,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
140.400000,1335.799532,0.000000,-506.183136,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
140.500000,1336.754704,0.000000,-505.829387,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
140.600000,1337.709876,0.000000,-505.475639,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
140.700000,1338.665048,0.000000,-505.121890,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
140.800000,1339.620220,0.000000,-504.768141,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
140.900000,1340.575392,0.000000,-504.414392,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
141.000000,1341.530564,0.000000,-504.060643,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
141.100000,1342.485736,0.000000,-503.706894,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
141.200000,1343.440908,0.000000,-503.353145,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
141.300000,1344.396080,0.000000,-502.999396,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
141.400000,1345.351252,0.000000,-502.645647,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
141.500000,1346.306424,0.000000,-502.291898,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
141.600000,1347.261596,0.000000,-501.938149,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
141.700000,1348.216768,0.000000,-501.584400,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
141.800000,1349.171940,0.000000,-501.230651,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
141.900000,1350.127112,0.000000,-500.876902,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
142.000000,1351.082283,0.000000,-500.523154,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
142.100000,1352.037455,0.000000,-500.169405,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
142.200000,1352.992627,0.000000,-499.815656,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
142.300000,1353.947799,0.000000,-499.461907,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
142.400000,1354.902971,0.000000,-499.108158,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
142.500000,1355.858143,0.000000,-498.754409,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
142.600000,1356.813315,0.000000,-498.400660,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
142.700000,1357.768487,0.000000,-498.046911,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
142.800000,1358.723659,0.000000,-497.693162,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
142.900000,1359.678831,0.000000,-497.339413,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
143.000000,1360.634003,0.000000,-496.985664,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
143.100000,1361.589175,0.000000,-496.631915,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
143.200000,1362.544347,0.000000,-496.278166,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
143.300000,1363.499519,0.000000,-495.924418,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
143.400000,1364.454691,0.000000,-495.570669,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
143.500000,1365.409863,0.000000,-495.216920,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
143.600000,1366.365035,0.000000,-494.863171,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
143.700000,1367.320206,0.000000,-494.509422,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
143.800000,1368.275378,0.000000,-494.155673,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
143.900000,1369.230550,0.000000,-493.801924,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
144.000000,1370.185722,0.000000,-493.448175,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
144.100000,1371.140894,0.000000,-493.094426,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
144.200000,1372.096066,0.000000,-492.740677,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
144.300000,1373.051238,0.000000,-492.386928,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
144.400000,1374.006410,0.000000,-492.033179,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
144.500000,1374.961582,0.000000,-491.679430,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
144.600000,1375.916754,0.000000,-491.325682,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
144.700000,1376.871926,0.000000,-490.971933,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
144.800000,1377.827098,0.000000,-490.618184,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
144.900000,1378.782270,0.000000,-490.264435,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
145.000000,1379.737442,0.000000,-489.910686,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
145.100000,1380.692614,0.000000,-489.556937,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
145.200000,1381.647786,0.000000,-489.203188,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
145.300000,1382.602958,0.000000,-488.849439,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
145.400000,1383.558129,0.000000,-488.495690,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
145.500000,1384.513301,0.000000,-488.141941,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
145.600000,1385.468473,0.000000,-487.788192,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
145.700000,1386.423645,0.000000,-487.434443,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
145.800000,1387.378817,0.000000,-487.080694,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
145.900000,1388.333989,0.000000,-486.726946,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
146.000000,1389.289161,0.000000,-486.373197,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
146.100000,1390.244333,0.000000,-486.019448,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
146.200000,1391.199505,0.000000,-485.665699,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
146.300000,1392.154677,0.000000,-485.311950,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
146.400000,1393.109849,0.000000,-484.958201,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
146.500000,1394.065021,0.000000,-484.604452,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
146.600000,1395.020193,0.000000,-484.250703,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
146.700000,1395.975365,0.000000,-483.896954,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
146.800000,1396.930537,0.000000,-483.543205,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
146.900000,1397.885709,0.000000,-483.189456,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
147.000000,1398.840881,0.000000,-482.835707,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
147.100000,1399.796052,0.000000,-482.481958,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
147.200000,1400.751224,0.000000,-482.128210,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
147.300000,1401.706396,0.000000,-481.774461,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
147.400000,1402.661568,0.000000,-481.420712,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
147.500000,1403.616740,0.000000,-481.066963,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
147.600000,1404.571912,0.000000,-480.713214,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
147.700000,1405.527084,0.000000,-480.359465,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
147.800000,1406.482256,0.000000,-480.005716,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
147.900000,1407.437428,0.000000,-479.651967,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
148.000000,1408.392600,0.000000,-479.298218,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
148.100000,1409.347772,0.000000,-478.944469,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
148.200000,1410.302944,0.000000,-478.590720,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
148.300000,1411.258116,0.000000,-478.236971,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
148.400000,1412.213288,0.000000,-477.883222,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
148.500000,1413.168460,0.000000,-477.529473,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
148.600000,1414.123632,0.000000,-477.175725,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
148.700000,1415.078804,0.000000,-476.821976,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
148.800000,1416.033975,0.000000,-476.468227,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
148.900000,1416.989147,0.000000,-476.114478,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
149.000000,1417.944319,0.000000,-475.760729,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
149.100000,1418.899491,0.000000,-475.406980,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
149.200000,1419.854663,0.000000,-475.053231,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
149.300000,1420.809835,0.000000,-474.699482,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
149.400000,1421.765007,0.000000,-474.345733,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
149.500000,1422.720179,0.000000,-473.991984,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
149.600000,1423.675351,0.000000,-473.638235,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
149.700000,1424.630523,0.000000,-473.284486,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
149.800000,1425.585695,0.000000,-472.930737,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
149.900000,1426.540867,0.000000,-472.576989,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
150.000000,1427.496039,0.000000,-472.223240,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
150.100000,1428.451211,0.000000,-471.869491,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
150.200000,1429.406383,0.000000,-471.515742,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
150.300000,1430.361555,0.000000,-471.161993,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
150.400000,1431.316726,0.000000,-470.808244,0.000000,-0.029601,0.000000,0.000000,-0.029601,0.000000,9.652232,0.000000,3.253244,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000
